quarter,country,category,unit_price_usd,discount_pct,discounted_price_usd,revenue_usd,unit_price_usd_is_outlier,discounted_price_usd_is_outlier,revenue_usd_is_outlier
Q3,Australia,AirPods,231.05,0,231.05,231.05,0,0,0
Q4,Australia,Mac,1331.09,0,1331.09,1331.09,0,0,0
Q4,Australia,iPhone,903.45,15,767.93,2303.79,0,0,0
Q4,Australia,Accessories,104.97,0,104.97,104.97,0,0,0
Q4,Australia,Accessories,103.04,3,99.95,99.95,0,0,0
Q4,Australia,iPhone,917.29,7,853.08,3412.32,0,0,0
Q3,Australia,Mac,1237.71,15,1052.05,1052.05,0,0,0
Q3,Australia,Mac,570.27,5,541.76,2708.8,0,0,0
Q3,Australia,iPad,589.7,3,572.01,572.01,0,0,0
Q3,Australia,iPhone,564.54,5,536.31,536.31,0,0,0
Q4,Australia,Accessories,106.75,0,106.75,106.75,0,0,0
Q4,Australia,iPhone,1242.42,7,1155.45,2310.9,0,0,0
Q4,Australia,AirPods,591.3,15,502.6,1005.2,0,0,0
Q4,Australia,iPhone,907.81,0,907.81,907.81,0,0,0
Q4,Australia,Apple Watch,419.17,0,419.17,838.34,0,0,0
Q1,Australia,Accessories,100.66,10,90.59,90.59,0,0,0
Q1,Australia,iPad,538.87,7,501.15,1002.3,0,0,0
Q2,Australia,Apple Watch,378.51,3,367.15,734.3,0,0,0
Q3,Australia,Apple Watch,849.32,10,764.39,1528.78,0,0,0
Q3,Australia,AirPods,129.4,0,129.4,129.4,0,0,0
Q4,Australia,Mac,1140.14,0,1140.14,1140.14,0,0,0
Q4,Australia,iPhone,609.27,7,566.62,566.62,0,0,0
Q1,Australia,Apple Watch,386.29,0,386.29,772.58,0,0,0
Q1,Australia,iPhone,923.06,0,923.06,923.06,0,0,0
Q2,Australia,Mac,1229.47,3,1192.59,2385.18,0,0,0
Q2,Australia,iPhone,1054.17,0,1054.17,1054.17,0,0,0
Q2,Australia,Mac,1363.19,0,1363.19,3912.29,0,0,1
Q2,Australia,Apple Watch,859.99,7,799.79,1599.58,0,0,0
Q2,Australia,Apple Watch,392.75,2,384.89,769.78,0,0,0
Q3,Australia,Accessories,82.78,0,82.78,165.56,0,0,0
Q3,Australia,Apple Watch,288.86,0,288.86,866.58,0,0,0
Q4,Australia,AirPods,246.66,0,246.66,1973.28,0,0,0
Q1,Australia,Mac,1047.41,0,1047.41,3142.23,0,0,0
Q2,Australia,AirPods,571.77,0,571.77,571.77,0,0,0
Q2,Australia,iPhone,925.64,0,925.64,925.64,0,0,0
Q3,Australia,iPhone,804.81,2,788.71,788.71,0,0,0
Q4,Australia,iPhone,826.88,15,702.85,1405.7,0,0,0
Q1,Australia,iPhone,1078.1,0,1078.1,1078.1,0,0,0
Q1,Australia,iPhone,1029.2,0,1029.2,2058.4,0,0,0
Q1,Australia,Apple Watch,298.59,0,298.59,298.59,0,0,0
Q2,Australia,Accessories,93.26,7,86.73,693.84,0,0,0
Q2,Australia,Accessories,97.71,15,83.05,249.15,0,0,0
Q3,Australia,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q3,Australia,Accessories,36.47,3,35.38,70.76,0,0,0
Q3,Australia,Accessories,125.85,0,125.85,377.55,0,0,0
Q4,Australia,Apple Watch,813.59,0,813.59,813.59,0,0,0
Q1,Australia,Mac,1231.66,15,1046.91,1046.91,0,0,0
Q1,Australia,iPad,645.23,0,645.23,645.23,0,0,0
Q2,Australia,iPad,1018.65,2,998.28,998.28,0,0,0
Q2,Australia,Mac,2125.7475000000004,5,2053.9725,3912.29,1,1,1
Q2,Australia,iPhone,1146.5,15,974.52,974.52,0,0,0
Q3,Australia,Accessories,100.27,10,90.24,180.48,0,0,0
Q4,Australia,Accessories,122.21,10,109.99,219.98,0,0,0
Q4,Australia,Apple Watch,255.09,0,255.09,1275.45,0,0,0
Q4,Australia,iPad,474.84,0,474.84,1424.52,0,0,0
Q4,Australia,Accessories,104.95,0,104.95,104.95,0,0,0
Q4,Australia,Accessories,28.48,0,28.48,85.44,0,0,0
Q4,Australia,Apple Watch,414.91,0,414.91,829.82,0,0,0
Q4,Australia,Mac,2125.7475000000004,15,2053.9725,3912.29,1,1,1
Q1,Australia,iPhone,750.09,0,750.09,750.09,0,0,0
Q1,Australia,Mac,2125.7475000000004,2,2053.9725,2565.46,1,1,0
Q1,Australia,iPad,507.79,0,507.79,1015.58,0,0,0
Q2,Australia,AirPods,246.57,2,241.64,241.64,0,0,0
Q2,Australia,iPhone,834.18,15,709.05,709.05,0,0,0
Q2,Australia,Apple Watch,288.81,5,274.37,548.74,0,0,0
Q3,Australia,Accessories,104.89,0,104.89,104.89,0,0,0
Q4,Australia,Mac,1019.09,5,968.14,1936.28,0,0,0
Q4,Australia,Apple Watch,386.08,0,386.08,772.16,0,0,0
Q4,Australia,Mac,2119.54,7,1971.17,3912.29,0,0,1
Q1,Australia,iPhone,1173.64,0,1173.64,1173.64,0,0,0
Q1,Australia,iPhone,948.91,5,901.46,1802.92,0,0,0
Q1,Australia,Mac,1086.28,0,1086.28,3912.29,0,0,1
Q2,Australia,Accessories,131.54,0,131.54,394.62,0,0,0
Q2,Australia,Apple Watch,235.09,0,235.09,940.36,0,0,0
Q3,Australia,AirPods,572.12,7,532.07,532.07,0,0,0
Q4,Australia,AirPods,542.07,0,542.07,542.07,0,0,0
Q2,Australia,Accessories,126.48,0,126.48,126.48,0,0,0
Q2,Australia,iPad,557.54,0,557.54,557.54,0,0,0
Q2,Australia,AirPods,245.02,0,245.02,245.02,0,0,0
Q2,Australia,AirPods,133.03,5,126.38,126.38,0,0,0
Q3,Australia,iPhone,419.98,0,419.98,1259.94,0,0,0
Q3,Australia,iPad,1097.28,10,987.55,1975.1,0,0,0
Q3,Australia,Accessories,75.71,3,73.44,73.44,0,0,0
Q3,Australia,Accessories,103.51,0,103.51,207.02,0,0,0
Q3,Australia,iPhone,694.11,15,589.99,1769.97,0,0,0
Q4,Australia,Mac,1351.43,3,1310.89,3912.29,0,0,1
Q4,Australia,Accessories,30.46,5,28.94,28.94,0,0,0
Q2,Australia,Apple Watch,828.04,0,828.04,828.04,0,0,0
Q2,Australia,Accessories,77.72,5,73.83,295.32,0,0,0
Q2,Australia,Apple Watch,798.13,10,718.32,3591.6,0,0,0
Q3,Australia,Apple Watch,267.3,5,253.94,253.94,0,0,0
Q4,Australia,iPhone,980.35,10,882.32,882.32,0,0,0
Q4,Australia,iPhone,554.2,7,515.41,515.41,0,0,0
Q4,Australia,iPhone,420.97,15,357.82,357.82,0,0,0
Q4,Australia,iPad,802.27,0,802.27,1604.54,0,0,0
Q1,Australia,AirPods,233.09,0,233.09,233.09,0,0,0
Q2,Australia,iPhone,941.46,7,875.56,875.56,0,0,0
Q2,Australia,Apple Watch,853.35,10,768.01,1536.02,0,0,0
Q3,Australia,AirPods,168.23,0,168.23,168.23,0,0,0
Q3,Australia,iPad,1067.99,0,1067.99,1067.99,0,0,0
Q3,Australia,iPhone,935.62,2,916.91,916.91,0,0,0
Q3,Australia,iPhone,439.2,15,373.32,373.32,0,0,0
Q3,Australia,iPad,1181.2,3,1145.76,1145.76,0,0,0
Q4,Australia,Accessories,40.37,2,39.56,39.56,0,0,0
Q4,Australia,iPhone,752.24,2,737.2,1474.4,0,0,0
Q1,Australia,iPad,766.79,0,766.79,2300.37,0,0,0
Q1,Australia,Mac,1902.64,0,1902.64,3912.29,0,0,1
Q1,Australia,Apple Watch,831.97,5,790.37,1580.74,0,0,0
Q2,Australia,Apple Watch,422.06,5,400.96,400.96,0,0,0
Q2,Australia,Apple Watch,232.82,7,216.52,649.56,0,0,0
Q4,Australia,Apple Watch,848.84,15,721.51,2164.53,0,0,0
Q1,Australia,iPhone,1181.74,15,1004.48,3013.44,0,0,0
Q2,Australia,Accessories,41.22,0,41.22,41.22,0,0,0
Q2,Australia,iPad,553.62,3,537.01,1074.02,0,0,0
Q3,Australia,Mac,1962.05,7,1824.71,1824.71,0,0,0
Q3,Australia,AirPods,558.56,3,541.8,2709.0,0,0,0
Q4,Australia,Apple Watch,771.41,7,717.41,717.41,0,0,0
Q1,Australia,iPhone,1180.1,7,1097.49,2194.98,0,0,0
Q1,Australia,iPad,615.44,0,615.44,615.44,0,0,0
Q2,Australia,Mac,557.11,2,545.97,545.97,0,0,0
Q1,Austria,iPhone,908.42,0,908.42,908.42,0,0,0
Q2,Austria,Accessories,36.32,10,32.69,98.07,0,0,0
Q2,Austria,Apple Watch,308.09,2,301.93,905.79,0,0,0
Q2,Austria,Accessories,127.12,2,124.58,124.58,0,0,0
Q3,Austria,AirPods,563.19,7,523.77,523.77,0,0,0
Q3,Austria,Mac,1049.21,15,891.83,3567.32,0,0,0
Q1,Austria,iPad,1176.06,0,1176.06,3912.29,0,0,1
Q1,Austria,Mac,623.51,0,623.51,1870.53,0,0,0
Q2,Austria,Accessories,93.83,0,93.83,93.83,0,0,0
Q2,Austria,Mac,1973.6,0,1973.6,1973.6,0,0,0
Q2,Austria,Accessories,84.7,15,72.0,144.0,0,0,0
Q2,Austria,iPhone,920.74,10,828.67,828.67,0,0,0
Q2,Austria,iPhone,647.7,0,647.7,3238.5,0,0,0
Q3,Austria,Mac,2125.7475000000004,5,2053.9725,3912.29,1,1,1
Q3,Austria,iPhone,931.65,10,838.49,838.49,0,0,0
Q4,Austria,Accessories,131.28,0,131.28,262.56,0,0,0
Q4,Austria,iPhone,834.72,0,834.72,834.72,0,0,0
Q4,Austria,Accessories,126.63,7,117.77,117.77,0,0,0
Q4,Austria,Mac,2125.7475000000004,5,2053.9725,3912.29,1,1,1
Q1,Austria,Accessories,80.22,0,80.22,80.22,0,0,0
Q1,Austria,AirPods,126.4,5,120.08,480.32,0,0,0
Q1,Austria,iPad,788.44,5,749.02,2247.06,0,0,0
Q1,Austria,Accessories,103.91,15,88.32,88.32,0,0,0
Q2,Austria,Accessories,128.15,0,128.15,256.3,0,0,0
Q2,Austria,Mac,2125.7475000000004,0,2053.9725,2618.77,1,1,0
Q3,Austria,iPad,1102.9,0,1102.9,3912.29,0,0,1
Q3,Austria,Mac,1068.21,10,961.39,961.39,0,0,0
Q3,Austria,iPad,605.71,5,575.42,575.42,0,0,0
Q3,Austria,iPhone,590.73,15,502.12,502.12,0,0,0
Q4,Austria,Accessories,127.53,10,114.78,114.78,0,0,0
Q1,Austria,Mac,2125.7475000000004,15,2053.9725,3912.29,1,1,1
Q1,Austria,Accessories,313.39,0,313.39,313.39,0,0,0
Q2,Austria,iPad,1148.37,0,1148.37,2296.74,0,0,0
Q2,Austria,Mac,1217.77,5,1156.88,3470.64,0,0,0
Q3,Austria,iPhone,927.9,0,927.9,927.9,0,0,0
Q3,Austria,Mac,1356.14,3,1315.46,1315.46,0,0,0
Q4,Austria,iPhone,775.59,0,775.59,775.59,0,0,0
Q4,Austria,Accessories,84.7,3,82.16,246.48,0,0,0
Q4,Austria,Accessories,130.11,0,130.11,260.22,0,0,0
Q1,Austria,Accessories,137.47,0,137.47,412.41,0,0,0
Q2,Austria,AirPods,576.83,0,576.83,576.83,0,0,0
Q2,Austria,iPad,489.45,3,474.77,1424.31,0,0,0
Q2,Austria,Apple Watch,262.55,0,262.55,2100.4,0,0,0
Q3,Austria,Accessories,304.49,0,304.49,608.98,0,0,0
Q3,Austria,Mac,1349.22,15,1146.84,3440.52,0,0,0
Q4,Austria,Mac,2125.7475000000004,10,2053.9725,3912.29,1,1,1
Q4,Austria,iPhone,668.85,0,668.85,668.85,0,0,0
Q4,Austria,AirPods,170.63,3,165.51,662.04,0,0,0
Q4,Austria,AirPods,542.91,10,488.62,488.62,0,0,0
Q4,Austria,Accessories,38.49,0,38.49,76.98,0,0,0
Q2,Austria,Accessories,131.23,0,131.23,131.23,0,0,0
Q2,Austria,iPhone,817.01,10,735.31,735.31,0,0,0
Q3,Austria,Mac,1057.82,0,1057.82,2115.64,0,0,0
Q4,Austria,Apple Watch,316.33,7,294.19,882.57,0,0,0
Q4,Austria,Accessories,128.54,10,115.69,231.38,0,0,0
Q4,Austria,Mac,1021.2,0,1021.2,3912.29,0,0,1
Q1,Austria,iPhone,1207.33,2,1183.18,1183.18,0,0,0
Q1,Austria,Accessories,123.19,0,123.19,246.38,0,0,0
Q2,Austria,Mac,2125.7475000000004,5,2053.9725,3912.29,1,1,1
Q3,Austria,Accessories,39.62,10,35.66,71.32,0,0,0
Q3,Austria,Accessories,36.53,5,34.7,208.2,0,0,0
Q3,Austria,Accessories,82.86,0,82.86,82.86,0,0,0
Q4,Austria,Apple Watch,293.39,0,293.39,293.39,0,0,0
Q1,Austria,iPhone,871.34,5,827.77,1655.54,0,0,0
Q1,Austria,Mac,2125.7475000000004,7,2053.9725,3912.29,1,1,1
Q1,Austria,AirPods,230.83,0,230.83,923.32,0,0,0
Q1,Austria,iPhone,646.9,3,627.49,627.49,0,0,0
Q2,Austria,Apple Watch,389.94,0,389.94,389.94,0,0,0
Q3,Austria,iPhone,1238.52,0,1238.52,3715.56,0,0,0
Q3,Austria,AirPods,134.88,5,128.14,768.84,0,0,0
Q4,Austria,Apple Watch,316.39,10,284.75,569.5,0,0,0
Q4,Austria,Apple Watch,834.37,0,834.37,2503.11,0,0,0
Q1,Austria,iPhone,843.02,0,843.02,843.02,0,0,0
Q1,Austria,Accessories,97.78,0,97.78,97.78,0,0,0
Q1,Austria,iPhone,794.3,15,675.15,1350.3,0,0,0
Q2,Austria,Mac,2125.7475000000004,0,2053.9725,2386.1,1,1,0
Q1,Austria,Apple Watch,302.1,0,302.1,604.2,0,0,0
Q1,Austria,AirPods,176.91,5,168.06,168.06,0,0,0
Q2,Austria,iPad,1137.15,3,1103.04,2206.08,0,0,0
Q3,Austria,Mac,1264.38,0,1264.38,2528.76,0,0,0
Q3,Austria,iPhone,438.09,0,438.09,438.09,0,0,0
Q4,Austria,Accessories,82.48,0,82.48,82.48,0,0,0
Q1,Austria,Accessories,102.64,0,102.64,102.64,0,0,0
Q1,Austria,Accessories,277.25,0,277.25,1109.0,0,0,0
Q2,Austria,iPhone,833.84,5,792.15,1584.3,0,0,0
Q3,Austria,iPhone,943.39,0,943.39,943.39,0,0,0
Q3,Austria,Accessories,38.33,5,36.41,72.82,0,0,0
Q3,Austria,Apple Watch,836.07,10,752.46,752.46,0,0,0
Q4,Austria,Accessories,29.14,15,24.77,49.54,0,0,0
Q4,Austria,Accessories,94.41,0,94.41,188.82,0,0,0
Q1,Austria,iPhone,805.1,2,789.0,1578.0,0,0,0
Q1,Austria,iPhone,575.88,10,518.29,1036.58,0,0,0
Q3,Austria,iPad,438.15,10,394.33,394.33,0,0,0
Q3,Austria,Mac,1885.3,0,1885.3,3770.6,0,0,0
Q3,Austria,Accessories,28.1,7,26.13,52.26,0,0,0
Q4,Austria,iPad,600.96,5,570.91,570.91,0,0,0
Q4,Austria,Accessories,129.55,10,116.6,116.6,0,0,0
Q2,Austria,iPhone,799.1,0,799.1,799.1,0,0,0
Q2,Austria,iPad,531.71,10,478.54,1435.62,0,0,0
Q3,Austria,iPad,444.2,5,421.99,1687.96,0,0,0
Q4,Austria,iPhone,582.93,7,542.12,542.12,0,0,0
Q4,Austria,Mac,1383.26,0,1383.26,2766.52,0,0,0
Q1,Austria,Mac,1881.8,2,1844.16,3688.32,0,0,0
Q1,Austria,Mac,1212.2,5,1151.59,3912.29,0,0,1
Q2,Austria,Accessories,40.69,0,40.69,40.69,0,0,0
Q3,Austria,AirPods,119.31,0,119.31,715.86,0,0,0
Q3,Austria,iPhone,1109.61,5,1054.13,1054.13,0,0,0
Q3,Austria,Mac,644.9,7,599.76,599.76,0,0,0
Q3,Austria,iPhone,694.35,10,624.92,1874.76,0,0,0
Q4,Austria,iPad,437.66,0,437.66,1750.64,0,0,0
Q1,Austria,AirPods,172.53,7,160.45,160.45,0,0,0
Q1,Austria,AirPods,136.61,7,127.05,127.05,0,0,0
Q1,Austria,iPhone,946.47,2,927.54,2782.62,0,0,0
Q3,Austria,Accessories,39.6,7,36.83,73.66,0,0,0
Q4,Austria,iPhone,907.89,3,880.65,2641.95,0,0,0
Q1,Austria,iPad,1139.02,15,968.17,1936.34,0,0,0
Q1,Austria,iPad,442.15,5,420.04,420.04,0,0,0
Q2,Austria,Mac,2125.7475000000004,3,2053.9725,3912.29,1,1,1
Q2,Austria,iPad,1146.29,5,1088.98,2177.96,0,0,0
Q2,Austria,iPad,811.44,5,770.87,770.87,0,0,0
Q2,Austria,iPhone,936.47,0,936.47,2809.41,0,0,0
Q4,Austria,Accessories,77.97,7,72.51,72.51,0,0,0
Q4,Austria,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q4,Austria,Accessories,85.23,3,82.67,248.01,0,0,0
Q4,Austria,Accessories,105.39,3,102.23,102.23,0,0,0
Q4,Austria,iPhone,910.07,0,910.07,910.07,0,0,0
Q4,Austria,iPhone,747.99,0,747.99,1495.98,0,0,0
Q2,Austria,iPad,469.12,0,469.12,1407.36,0,0,0
Q4,Austria,iPad,624.82,0,624.82,624.82,0,0,0
Q4,Austria,Mac,2125.7475000000004,2,2053.9725,3912.29,1,1,1
Q4,Austria,Accessories,96.76,0,96.76,193.52,0,0,0
Q2,Austria,iPhone,987.42,7,918.3,2754.9,0,0,0
Q3,Austria,iPhone,1073.25,10,965.93,965.93,0,0,0
Q3,Austria,Accessories,132.56,0,132.56,530.24,0,0,0
Q4,Austria,Accessories,37.58,0,37.58,37.58,0,0,0
Q4,Austria,iPhone,1293.76,0,1293.76,1293.76,0,0,0
Q4,Austria,Mac,1397.55,15,1187.92,1187.92,0,0,0
Q4,Austria,Apple Watch,243.49,3,236.19,472.38,0,0,0
Q1,Austria,iPad,640.98,0,640.98,1281.96,0,0,0
Q1,Austria,iPhone,677.75,0,677.75,677.75,0,0,0
Q1,Austria,Apple Watch,244.19,15,207.56,207.56,0,0,0
Q2,Austria,iPad,1071.13,0,1071.13,3912.29,0,0,1
Q2,Austria,Accessories,38.34,0,38.34,76.68,0,0,0
Q2,Austria,Apple Watch,237.17,0,237.17,711.51,0,0,0
Q3,Austria,Apple Watch,404.31,2,396.22,2377.32,0,0,0
Q4,Austria,Mac,2125.7475000000004,15,2053.9725,2096.18,1,1,0
Q1,Austria,iPad,477.06,0,477.06,477.06,0,0,0
Q1,Austria,iPad,1174.99,10,1057.49,2114.98,0,0,0
Q2,Austria,Mac,1133.95,2,1111.27,2222.54,0,0,0
Q2,Austria,Accessories,126.36,7,117.51,117.51,0,0,0
Q2,Austria,Mac,2125.7475000000004,0,2053.9725,2135.72,1,1,0
Q4,Austria,Mac,606.48,0,606.48,606.48,0,0,0
Q4,Austria,iPhone,435.78,0,435.78,871.56,0,0,0
Q4,Austria,iPad,851.12,2,834.1,834.1,0,0,0
Q4,Austria,iPhone,424.73,10,382.26,1146.78,0,0,0
Q4,Austria,iPhone,967.82,5,919.43,919.43,0,0,0
Q4,Austria,Accessories,308.57,0,308.57,308.57,0,0,0
Q2,Austria,iPad,779.81,5,740.82,2222.46,0,0,0
Q2,Austria,Accessories,101.86,5,96.77,96.77,0,0,0
Q4,Austria,AirPods,562.29,15,477.95,1433.85,0,0,0
Q1,Austria,Apple Watch,422.38,0,422.38,422.38,0,0,0
Q1,Austria,AirPods,178.91,15,152.07,152.07,0,0,0
Q1,Austria,AirPods,180.28,0,180.28,360.56,0,0,0
Q2,Austria,iPhone,926.41,0,926.41,926.41,0,0,0
Q2,Austria,iPad,1019.2,15,866.32,2598.96,0,0,0
Q3,Austria,Accessories,120.43,0,120.43,361.29,0,0,0
Q3,Austria,iPhone,777.79,0,777.79,1555.58,0,0,0
Q1,Austria,Mac,592.54,0,592.54,592.54,0,0,0
Q1,Austria,iPhone,720.29,2,705.88,1411.76,0,0,0
Q1,Austria,iPad,562.59,5,534.46,534.46,0,0,0
Q1,Austria,iPhone,799.05,0,799.05,1598.1,0,0,0
Q2,Austria,iPhone,959.23,3,930.45,2791.35,0,0,0
Q2,Austria,Accessories,95.84,5,91.05,91.05,0,0,0
Q3,Austria,iPhone,407.59,10,366.83,366.83,0,0,0
Q3,Austria,iPhone,850.1,0,850.1,850.1,0,0,0
Q4,Austria,Accessories,37.45,0,37.45,37.45,0,0,0
Q4,Austria,iPhone,1122.75,3,1089.07,3267.21,0,0,0
Q1,Austria,iPhone,861.7,0,861.7,861.7,0,0,0
Q1,Austria,Accessories,92.74,0,92.74,92.74,0,0,0
Q2,Austria,iPhone,633.08,5,601.43,1804.29,0,0,0
Q3,Austria,iPhone,615.43,0,615.43,615.43,0,0,0
Q3,Austria,iPad,618.57,0,618.57,1237.14,0,0,0
Q4,Austria,iPhone,1212.43,7,1127.56,3912.29,0,0,1
Q2,Austria,Accessories,93.1,7,86.58,86.58,0,0,0
Q2,Austria,iPhone,863.59,7,803.14,803.14,0,0,0
Q3,Austria,AirPods,523.8,5,497.61,497.61,0,0,0
Q4,Austria,iPhone,1124.63,3,1090.89,2181.78,0,0,0
Q4,Austria,iPad,534.28,0,534.28,1068.56,0,0,0
Q1,Austria,Apple Watch,391.03,0,391.03,391.03,0,0,0
Q1,Austria,Accessories,76.73,0,76.73,153.46,0,0,0
Q2,Austria,AirPods,510.1,0,510.1,510.1,0,0,0
Q2,Austria,iPhone,1022.25,7,950.69,950.69,0,0,0
Q2,Austria,iPhone,960.04,10,864.04,864.04,0,0,0
Q3,Austria,iPhone,842.23,0,842.23,1684.46,0,0,0
Q4,Austria,AirPods,234.91,0,234.91,939.64,0,0,0
Q4,Austria,iPhone,842.57,2,825.72,825.72,0,0,0
Q1,Austria,Apple Watch,320.64,10,288.58,577.16,0,0,0
Q3,Austria,Apple Watch,254.43,0,254.43,254.43,0,0,0
Q4,Austria,iPad,453.87,7,422.1,1688.4,0,0,0
Q4,Austria,AirPods,178.66,0,178.66,178.66,0,0,0
Q4,Austria,iPhone,821.9,0,821.9,3287.6,0,0,0
Q4,Austria,iPhone,405.68,0,405.68,405.68,0,0,0
Q1,Austria,iPhone,831.48,0,831.48,831.48,0,0,0
Q1,Austria,Apple Watch,817.38,5,776.51,776.51,0,0,0
Q1,Austria,iPhone,830.2,10,747.18,1494.36,0,0,0
Q1,Austria,iPhone,780.88,0,780.88,780.88,0,0,0
Q2,Austria,Mac,2125.7475000000004,0,2053.9725,2487.42,1,1,0
Q2,Austria,Apple Watch,396.88,0,396.88,1190.64,0,0,0
Q2,Austria,Mac,594.9,0,594.9,594.9,0,0,0
Q3,Austria,iPhone,1008.41,10,907.57,907.57,0,0,0
Q3,Austria,iPhone,851.73,2,834.7,3912.29,0,0,1
Q4,Austria,iPhone,827.28,2,810.73,3912.29,0,0,1
Q4,Austria,AirPods,163.63,7,152.18,152.18,0,0,0
Q4,Austria,Accessories,133.92,0,133.92,937.44,0,0,0
Q4,Austria,Mac,2125.7475000000004,0,2053.9725,2380.22,1,1,0
Q4,Austria,iPhone,742.18,15,630.85,2523.4,0,0,0
Q4,Austria,iPhone,755.04,0,755.04,755.04,0,0,0
Q1,Austria,AirPods,139.09,7,129.35,129.35,0,0,0
Q1,Austria,iPad,491.84,0,491.84,491.84,0,0,0
Q2,Austria,Accessories,102.1,2,100.06,100.06,0,0,0
Q2,Austria,iPad,443.2,10,398.88,398.88,0,0,0
Q2,Austria,Mac,1976.17,0,1976.17,1976.17,0,0,0
Q2,Austria,iPad,806.63,0,806.63,3226.52,0,0,0
Q2,Austria,Mac,570.71,2,559.3,559.3,0,0,0
Q3,Austria,Accessories,104.96,0,104.96,104.96,0,0,0
Q3,Austria,Mac,1149.44,0,1149.44,2298.88,0,0,0
Q4,Austria,Apple Watch,280.35,10,252.32,252.32,0,0,0
Q1,Bangladesh,iPhone,954.58,0,954.58,954.58,0,0,0
Q1,Bangladesh,Mac,1108.43,3,1075.18,1075.18,0,0,0
Q1,Bangladesh,Accessories,99.98,0,99.98,299.94,0,0,0
Q1,Bangladesh,iPhone,1168.26,0,1168.26,1168.26,0,0,0
Q2,Bangladesh,Accessories,99.21,0,99.21,99.21,0,0,0
Q3,Bangladesh,iPhone,1231.08,0,1231.08,1231.08,0,0,0
Q3,Bangladesh,Apple Watch,811.96,2,795.72,795.72,0,0,0
Q3,Bangladesh,iPad,420.17,3,407.56,407.56,0,0,0
Q4,Bangladesh,AirPods,180.8,15,153.68,461.04,0,0,0
Q4,Bangladesh,iPhone,947.79,0,947.79,1895.58,0,0,0
Q1,Bangladesh,Accessories,84.79,10,76.31,228.93,0,0,0
Q1,Bangladesh,Apple Watch,254.42,2,249.33,1246.65,0,0,0
Q2,Bangladesh,Mac,2125.7475000000004,0,2053.9725,2624.99,1,1,0
Q2,Bangladesh,iPhone,898.68,0,898.68,898.68,0,0,0
Q3,Bangladesh,iPhone,450.88,7,419.32,419.32,0,0,0
Q4,Bangladesh,Accessories,121.33,0,121.33,121.33,0,0,0
Q4,Bangladesh,Accessories,125.0,0,125.0,125.0,0,0,0
Q1,Bangladesh,iPhone,892.03,0,892.03,1784.06,0,0,0
Q1,Bangladesh,iPad,486.64,5,462.31,924.62,0,0,0
Q1,Bangladesh,Accessories,132.66,0,132.66,397.98,0,0,0
Q1,Bangladesh,Accessories,102.44,5,97.32,97.32,0,0,0
Q1,Bangladesh,iPhone,1124.67,2,1102.18,2204.36,0,0,0
Q2,Bangladesh,iPhone,1162.66,7,1081.27,3243.81,0,0,0
Q2,Bangladesh,Accessories,82.36,15,70.01,140.02,0,0,0
Q3,Bangladesh,Mac,2125.7475000000004,2,2053.9725,3912.29,1,1,1
Q3,Bangladesh,iPad,580.48,3,563.07,1126.14,0,0,0
Q4,Bangladesh,AirPods,554.67,0,554.67,554.67,0,0,0
Q1,Bangladesh,AirPods,172.36,15,146.51,146.51,0,0,0
Q1,Bangladesh,Mac,1337.93,5,1271.03,3813.09,0,0,0
Q3,Bangladesh,Accessories,83.19,10,74.87,74.87,0,0,0
Q4,Bangladesh,iPhone,460.43,10,414.39,414.39,0,0,0
Q4,Bangladesh,iPhone,1098.41,0,1098.41,3912.29,0,0,1
Q1,Bangladesh,Accessories,118.72,0,118.72,118.72,0,0,0
Q1,Bangladesh,AirPods,571.85,7,531.82,3190.92,0,0,0
Q1,Bangladesh,AirPods,121.73,10,109.56,109.56,0,0,0
Q2,Bangladesh,Apple Watch,418.1,5,397.19,397.19,0,0,0
Q2,Bangladesh,Mac,2125.7475000000004,15,2042.43,3912.29,1,0,1
Q2,Bangladesh,Mac,2086.87,0,2053.9725,2086.87,0,1,0
Q2,Bangladesh,iPhone,787.73,0,787.73,787.73,0,0,0
Q2,Bangladesh,Accessories,73.65,15,62.6,500.8,0,0,0
Q3,Bangladesh,Accessories,123.24,0,123.24,369.72,0,0,0
Q4,Bangladesh,iPhone,1063.59,5,1010.41,1010.41,0,0,0
Q1,Bangladesh,AirPods,232.36,5,220.74,662.22,0,0,0
Q1,Bangladesh,Accessories,137.88,0,137.88,275.76,0,0,0
Q2,Bangladesh,Accessories,278.79,0,278.79,278.79,0,0,0
Q2,Bangladesh,iPhone,963.68,5,915.5,915.5,0,0,0
Q2,Bangladesh,Mac,1968.03,15,1672.83,1672.83,0,0,0
Q3,Bangladesh,Accessories,28.8,0,28.8,28.8,0,0,0
Q3,Bangladesh,Mac,1186.4,0,1186.4,1186.4,0,0,0
Q3,Bangladesh,iPad,525.02,0,525.02,525.02,0,0,0
Q3,Bangladesh,iPhone,552.25,5,524.64,1573.92,0,0,0
Q4,Bangladesh,iPhone,844.99,2,828.09,3912.29,0,0,1
Q4,Bangladesh,iPhone,698.96,10,629.06,629.06,0,0,0
Q4,Bangladesh,iPad,1042.19,3,1010.92,1010.92,0,0,0
Q4,Bangladesh,Accessories,137.24,5,130.38,260.76,0,0,0
Q1,Bangladesh,iPhone,1106.77,15,940.75,940.75,0,0,0
